Date;Open;High;Low;Close;Volume;Source
2026.04.15 04:45;4840.06;4871.005;4821.845;4826.465;0.0;stooq-resampled-15m
2026.04.15 05:00;4840.06;4871.005;4817.115;4817.375;0.0;stooq-resampled-15m
2026.04.15 09:45;4840.06;4871.005;4805.055;4807.885;0.0;stooq-resampled-15m
2026.04.15 10:00;4840.06;4871.005;4805.055;4811.505;0.0;stooq-resampled-15m
2026.04.15 10:15;4840.06;4871.005;4805.055;4811.745;0.0;stooq-resampled-15m
2026.04.15 10:30;4840.06;4871.005;4805.055;4812.555;0.0;stooq-resampled-15m
2026.04.15 11:00;4840.06;4871.005;4805.055;4814.835;0.0;stooq-resampled-15m
2026.04.15 13:30;4840.06;4871.005;4788.995;4803.245;0.0;stooq-resampled-15m
2026.04.15 14:00;4840.06;4871.005;4788.995;4809.625;0.0;stooq-resampled-15m
2026.04.15 14:15;4840.06;4871.005;4788.995;4811.035;0.0;stooq-resampled-15m
2026.04.15 15:00;4840.06;4871.005;4788.995;4811.955;0.0;stooq-resampled-15m
2026.04.15 16:00;4840.06;4871.005;4788.995;4824.895;0.0;stooq-resampled-15m
2026.04.15 17:00;4840.06;4871.005;4788.995;4808.745;0.0;stooq-resampled-15m
2026.04.15 18:00;4840.06;4871.005;4787.675;4804.825;0.0;stooq-resampled-15m
2026.04.15 18:15;4840.06;4871.005;4787.675;4806.955;0.0;stooq-resampled-15m
2026.04.15 18:30;4840.06;4871.005;4787.675;4808.665;0.0;stooq-resampled-15m
2026.04.15 18:45;4840.06;4871.005;4787.675;4801.635;0.0;stooq-resampled-15m
2026.04.15 19:00;4840.06;4871.005;4787.675;4801.115;0.0;stooq-resampled-15m
