Date;Open;High;Low;Close;Volume;Source
2026.04.14 11:48;4744.9;4794.455;4744.9;4773.155;0.0;stooq
2026.04.14 11:49;4744.9;4794.455;4744.9;4775.555;0.0;stooq
2026.04.14 11:52;4744.9;4794.455;4744.9;4776.635;0.0;stooq
2026.04.14 11:53;4744.9;4794.455;4744.9;4778.505;0.0;stooq
2026.04.14 11:55;4744.9;4794.455;4744.9;4779.405;0.0;stooq
2026.04.14 11:58;4744.9;4794.455;4744.9;4780.115;0.0;stooq
2026.04.14 12:00;4744.9;4794.455;4744.9;4780.845;0.0;stooq
2026.04.14 12:05;4744.9;4794.455;4744.9;4780.175;0.0;stooq
2026.04.14 12:06;4744.9;4794.455;4744.9;4781.795;0.0;stooq
2026.04.14 12:07;4744.9;4794.455;4744.9;4783.065;0.0;stooq
2026.04.14 12:10;4744.9;4794.455;4744.9;4784.425;0.0;stooq
2026.04.14 12:11;4744.9;4794.455;4744.9;4783.125;0.0;stooq
2026.04.14 12:13;4744.9;4794.455;4744.9;4783.215;0.0;stooq
2026.04.14 12:17;4744.9;4794.455;4744.9;4782.865;0.0;stooq
2026.04.14 12:20;4744.9;4794.455;4744.9;4787.345;0.0;stooq
2026.04.14 12:36;4744.9;4794.455;4744.9;4776.965;0.0;stooq
2026.04.14 12:40;4744.9;4794.455;4744.9;4766.555;0.0;stooq
2026.04.14 12:44;4744.9;4794.455;4744.9;4767.365;0.0;stooq
2026.04.14 13:01;4744.9;4794.455;4744.9;4768.585;0.0;stooq
2026.04.14 13:04;4744.9;4794.455;4744.9;4770.175;0.0;stooq
2026.04.14 15:10;4744.9;4794.455;4744.9;4779.075;0.0;stooq
2026.04.14 16:04;4744.9;4803.035;4744.9;4795.455;0.0;stooq
2026.04.14 16:05;4744.9;4803.035;4744.9;4795.525;0.0;stooq
2026.04.14 16:32;4744.9;4810.945;4744.9;4810.945;0.0;stooq
2026.04.14 16:40;4744.9;4817.675;4744.9;4801.365;0.0;stooq
2026.04.14 16:42;4744.9;4817.675;4744.9;4803.445;0.0;stooq
2026.04.14 17:04;4744.9;4817.675;4744.9;4796.985;0.0;stooq
2026.04.14 17:30;4744.9;4817.675;4744.9;4807.015;0.0;stooq
2026.04.14 17:33;4744.9;4817.675;4744.9;4808.455;0.0;stooq
2026.04.14 17:43;4744.9;4817.675;4744.9;4810.505;0.0;stooq
2026.04.14 17:54;4744.9;4817.675;4744.9;4812.185;0.0;stooq
2026.04.14 17:56;4744.9;4817.675;4744.9;4808.785;0.0;stooq
2026.04.14 17:58;4744.9;4817.675;4744.9;4810.085;0.0;stooq
2026.04.14 18:04;4744.9;4817.675;4744.9;4812.085;0.0;stooq
2026.04.14 18:09;4744.9;4817.675;4744.9;4810.785;0.0;stooq
2026.04.14 18:17;4744.9;4817.675;4744.9;4808.095;0.0;stooq
2026.04.14 19:04;4744.9;4820.235;4744.9;4815.575;0.0;stooq
2026.04.15 04:52;4840.06;4871.005;4821.845;4826.465;0.0;stooq
2026.04.15 05:04;4840.06;4871.005;4817.115;4817.375;0.0;stooq
2026.04.15 09:50;4840.06;4871.005;4805.055;4807.885;0.0;stooq
2026.04.15 10:04;4840.06;4871.005;4805.055;4811.505;0.0;stooq
2026.04.15 10:17;4840.06;4871.005;4805.055;4811.745;0.0;stooq
2026.04.15 10:38;4840.06;4871.005;4805.055;4808.405;0.0;stooq
2026.04.15 10:43;4840.06;4871.005;4805.055;4812.555;0.0;stooq
2026.04.15 11:04;4840.06;4871.005;4805.055;4814.835;0.0;stooq
2026.04.15 13:43;4840.06;4871.005;4788.995;4803.245;0.0;stooq
2026.04.15 14:04;4840.06;4871.005;4788.995;4809.625;0.0;stooq
2026.04.15 14:19;4840.06;4871.005;4788.995;4813.995;0.0;stooq
2026.04.15 14:25;4840.06;4871.005;4788.995;4814.395;0.0;stooq
2026.04.15 14:27;4840.06;4871.005;4788.995;4811.035;0.0;stooq
2026.04.15 15:04;4840.06;4871.005;4788.995;4811.955;0.0;stooq
2026.04.15 16:10;4840.06;4871.005;4788.995;4824.895;0.0;stooq
2026.04.15 17:13;4840.06;4871.005;4788.995;4808.745;0.0;stooq
2026.04.15 18:04;4840.06;4871.005;4787.675;4804.825;0.0;stooq
2026.04.15 18:17;4840.06;4871.005;4787.675;4806.675;0.0;stooq
2026.04.15 18:19;4840.06;4871.005;4787.675;4806.955;0.0;stooq
2026.04.15 18:32;4840.06;4871.005;4787.675;4808.665;0.0;stooq
2026.04.15 18:47;4840.06;4871.005;4787.675;4804.565;0.0;stooq
2026.04.15 18:49;4840.06;4871.005;4787.675;4805.125;0.0;stooq
2026.04.15 18:54;4840.06;4871.005;4787.675;4801.635;0.0;stooq
2026.04.15 19:04;4840.06;4871.005;4787.675;4801.115;0.0;stooq
2026.04.16 03:48;4796.42;4837.305;4791.805;4819.245;0.0;stooq
2026.04.16 04:03;4796.42;4837.305;4791.805;4818.865;0.0;stooq
2026.04.16 04:04;4796.42;4837.305;4791.805;4820.905;0.0;stooq
2026.04.16 04:07;4796.42;4837.305;4791.805;4821.995;0.0;stooq
2026.04.16 04:14;4796.42;4837.305;4791.805;4821.645;0.0;stooq
2026.04.16 05:04;4796.42;4837.305;4791.805;4822.475;0.0;stooq
2026.04.16 05:05;4796.42;4837.305;4791.805;4823.135;0.0;stooq
2026.04.16 05:10;4826.345;4826.345;4826.345;4826.345;0.0;stooq
2026.04.16 05:19;4823.735;4823.735;4823.735;4823.735;0.0;stooq
2026.04.16 05:20;4824.375;4824.375;4824.375;4824.375;0.0;stooq
2026.04.16 05:23;4823.615;4823.615;4823.615;4823.615;0.0;stooq
2026.04.17 03:22;4776.275;4776.275;4776.275;4776.275;0.0;stooq
2026.04.17 03:58;4787.745;4787.745;4787.745;4787.745;0.0;stooq
2026.04.17 04:04;4792.205;4792.205;4792.205;4792.205;0.0;stooq
2026.04.17 04:06;4792.855;4792.855;4792.855;4792.855;0.0;stooq
2026.04.17 04:22;4789.715;4789.715;4789.715;4789.715;0.0;stooq
2026.04.17 04:27;4790.795;4790.795;4790.795;4790.795;0.0;stooq
2026.04.17 04:28;4789.425;4789.425;4789.425;4789.425;0.0;stooq
2026.04.17 04:30;4788.865;4788.865;4788.865;4788.865;0.0;stooq
2026.04.17 04:39;4793.215;4793.215;4793.215;4793.215;0.0;stooq
2026.04.17 05:04;4791.795;4791.795;4791.795;4791.795;0.0;stooq
2026.04.17 06:01;4793.565;4793.565;4793.565;4793.565;0.0;stooq
2026.04.17 10:20;4787.015;4787.015;4787.015;4787.015;0.0;stooq
2026.04.17 11:10;4796.055;4796.055;4796.055;4796.055;0.0;stooq
2026.04.17 12:04;4791.195;4791.195;4791.195;4791.195;0.0;stooq
2026.04.17 12:35;4788.625;4788.625;4788.625;4788.625;0.0;stooq
2026.04.17 13:04;4785.375;4785.375;4785.375;4785.375;0.0;stooq
2026.04.17 14:07;4804.275;4804.275;4804.275;4804.275;0.0;stooq
2026.04.17 14:08;4802.775;4802.775;4802.775;4802.775;0.0;stooq
2026.04.17 14:29;4816.735;4816.735;4816.735;4816.735;0.0;stooq
2026.04.17 15:04;4844.585;4844.585;4844.585;4844.585;0.0;stooq
2026.04.17 18:04;4867.765;4867.765;4867.765;4867.765;0.0;stooq
2026.04.17 18:16;4871.405;4871.405;4871.405;4871.405;0.0;stooq
2026.04.17 18:24;4871.405;4871.405;4871.405;4871.405;0.0;stooq
2026.04.17 18:42;4869.635;4869.635;4869.635;4869.635;0.0;stooq
2026.04.17 19:04;4866.875;4866.875;4866.875;4866.875;0.0;stooq
2026.04.17 22:00;4854.675;4854.675;4854.675;4854.675;0.0;stooq
2026.04.21 17:37;4743.845;4743.845;4743.845;4743.845;0.0;stooq
2026.04.21 18:04;4740.795;4740.795;4740.795;4740.795;0.0;stooq
2026.04.21 19:04;4713.085;4713.085;4713.085;4713.085;0.0;stooq
2026.04.21 20:04;4710.945;4710.945;4710.945;4710.945;0.0;stooq
2026.04.22 02:42;4744.645;4744.645;4744.645;4744.645;0.0;stooq
2026.04.22 03:04;4741.365;4741.365;4741.365;4741.365;0.0;stooq
2026.04.22 04:04;4752.945;4752.945;4752.945;4752.945;0.0;stooq
2026.04.22 05:04;4759.215;4759.215;4759.215;4759.215;0.0;stooq
2026.04.22 10:58;4757.775;4757.775;4757.775;4757.775;0.0;stooq
2026.04.22 11:04;4760.185;4760.185;4760.185;4760.185;0.0;stooq
2026.04.22 12:04;4749.995;4749.995;4749.995;4749.995;0.0;stooq
2026.04.22 13:25;4758.115;4758.115;4758.115;4758.115;0.0;stooq
2026.04.22 14:04;4756.535;4756.535;4756.535;4756.535;0.0;stooq
2026.04.22 15:04;4741.435;4741.435;4741.435;4741.435;0.0;stooq
2026.04.22 17:15;4737.615;4737.615;4737.615;4737.615;0.0;stooq
2026.04.22 18:04;4730.745;4730.745;4730.745;4730.745;0.0;stooq
2026.04.22 18:14;4731.165;4731.165;4731.165;4731.165;0.0;stooq
2026.04.22 19:04;4735.545;4735.545;4735.545;4735.545;0.0;stooq
2026.04.22 20:04;4736.935;4736.935;4736.935;4736.935;0.0;stooq
2026.04.23 03:12;4738.945;4738.945;4738.945;4738.945;0.0;stooq
2026.04.23 04:04;4720.865;4720.865;4720.865;4720.865;0.0;stooq
2026.04.23 05:04;4708.395;4708.395;4708.395;4708.395;0.0;stooq
2026.04.23 05:50;4706.935;4706.935;4706.935;4706.935;0.0;stooq
2026.04.23 06:04;4702.815;4702.815;4702.815;4702.815;0.0;stooq
2026.04.23 06:41;4702.185;4702.185;4702.185;4702.185;0.0;stooq
2026.04.23 07:04;4707.555;4707.555;4707.555;4707.555;0.0;stooq
2026.04.23 08:26;4713.035;4713.035;4713.035;4713.035;0.0;stooq
2026.04.23 09:04;4713.075;4713.075;4713.075;4713.075;0.0;stooq
2026.04.23 10:04;4721.895;4721.895;4721.895;4721.895;0.0;stooq
2026.04.23 10:36;4709.335;4709.335;4709.335;4709.335;0.0;stooq
2026.04.23 11:04;4697.015;4697.015;4697.015;4697.015;0.0;stooq
2026.04.23 17:40;4731.785;4731.785;4731.785;4731.785;0.0;stooq
2026.04.23 18:04;4718.495;4718.495;4718.495;4718.495;0.0;stooq
2026.04.23 19:04;4725.425;4725.425;4725.425;4725.425;0.0;stooq
2026.04.23 20:04;4714.705;4714.705;4714.705;4714.705;0.0;stooq
2026.04.24 02:50;4699.665;4699.665;4699.665;4699.665;0.0;stooq
2026.04.24 03:04;4698.995;4698.995;4698.995;4698.995;0.0;stooq
2026.04.24 04:04;4696.725;4696.725;4696.725;4696.725;0.0;stooq
2026.04.24 05:04;4672.835;4672.835;4672.835;4672.835;0.0;stooq
2026.04.24 07:51;4681.425;4681.425;4681.425;4681.425;0.0;stooq
2026.04.24 08:04;4683.875;4683.875;4683.875;4683.875;0.0;stooq
2026.04.24 09:17;4682.095;4682.095;4682.095;4682.095;0.0;stooq
2026.04.24 10:25;4691.265;4691.265;4691.265;4691.265;0.0;stooq
2026.04.24 11:04;4690.865;4690.865;4690.865;4690.865;0.0;stooq
2026.04.24 13:00;4679.095;4679.095;4679.095;4679.095;0.0;stooq
2026.04.24 13:41;4708.385;4708.385;4708.385;4708.385;0.0;stooq
2026.04.24 13:46;4704.115;4704.115;4704.115;4704.115;0.0;stooq
2026.04.24 14:04;4707.135;4707.135;4707.135;4707.135;0.0;stooq
