Date;Open;High;Low;Close;Volume;Source
2026.04.14 11:00;4773.155;4780.115;4773.155;4780.115;0.0;stooq-resampled-1h
2026.04.14 12:00;4780.845;4787.345;4766.555;4767.365;0.0;stooq-resampled-1h
2026.04.14 13:00;4768.585;4770.175;4768.585;4770.175;0.0;stooq-resampled-1h
2026.04.14 15:00;4779.075;4779.075;4779.075;4779.075;0.0;stooq-resampled-1h
2026.04.14 16:00;4795.455;4810.945;4795.455;4803.445;0.0;stooq-resampled-1h
2026.04.14 17:00;4796.985;4812.185;4796.985;4810.085;0.0;stooq-resampled-1h
2026.04.14 18:00;4812.085;4812.085;4808.095;4808.095;0.0;stooq-resampled-1h
2026.04.14 19:00;4815.575;4815.575;4815.575;4815.575;0.0;stooq-resampled-1h
2026.04.15 04:00;4826.465;4826.465;4826.465;4826.465;0.0;stooq-resampled-1h
2026.04.15 05:00;4817.375;4817.375;4817.375;4817.375;0.0;stooq-resampled-1h
2026.04.15 09:00;4807.885;4807.885;4807.885;4807.885;0.0;stooq-resampled-1h
2026.04.15 10:00;4811.505;4812.555;4808.405;4812.555;0.0;stooq-resampled-1h
2026.04.15 11:00;4814.835;4814.835;4814.835;4814.835;0.0;stooq-resampled-1h
2026.04.15 13:00;4803.245;4803.245;4803.245;4803.245;0.0;stooq-resampled-1h
2026.04.15 14:00;4809.625;4814.395;4809.625;4811.035;0.0;stooq-resampled-1h
2026.04.15 15:00;4811.955;4811.955;4811.955;4811.955;0.0;stooq-resampled-1h
2026.04.15 16:00;4824.895;4824.895;4824.895;4824.895;0.0;stooq-resampled-1h
2026.04.15 17:00;4808.745;4808.745;4808.745;4808.745;0.0;stooq-resampled-1h
2026.04.15 18:00;4804.825;4808.665;4801.635;4801.635;0.0;stooq-resampled-1h
2026.04.15 19:00;4801.115;4801.115;4801.115;4801.115;0.0;stooq-resampled-1h
2026.04.16 03:00;4819.245;4819.245;4819.245;4819.245;0.0;stooq-resampled-1h
2026.04.16 04:00;4818.865;4821.995;4818.865;4821.645;0.0;stooq-resampled-1h
2026.04.16 05:00;4822.475;4826.345;4822.475;4823.615;0.0;stooq-resampled-1h
2026.04.17 03:00;4776.275;4787.745;4776.275;4787.745;0.0;stooq-resampled-1h
2026.04.17 04:00;4792.205;4793.215;4788.865;4793.215;0.0;stooq-resampled-1h
2026.04.17 05:00;4791.795;4791.795;4791.795;4791.795;0.0;stooq-resampled-1h
2026.04.17 06:00;4793.565;4793.565;4793.565;4793.565;0.0;stooq-resampled-1h
2026.04.17 10:00;4787.015;4787.015;4787.015;4787.015;0.0;stooq-resampled-1h
2026.04.17 11:00;4796.055;4796.055;4796.055;4796.055;0.0;stooq-resampled-1h
2026.04.17 12:00;4791.195;4791.195;4788.625;4788.625;0.0;stooq-resampled-1h
2026.04.17 13:00;4785.375;4785.375;4785.375;4785.375;0.0;stooq-resampled-1h
2026.04.17 14:00;4804.275;4816.735;4802.775;4816.735;0.0;stooq-resampled-1h
2026.04.17 15:00;4844.585;4844.585;4844.585;4844.585;0.0;stooq-resampled-1h
2026.04.17 18:00;4867.765;4871.405;4867.765;4869.635;0.0;stooq-resampled-1h
2026.04.17 19:00;4866.875;4866.875;4866.875;4866.875;0.0;stooq-resampled-1h
2026.04.17 22:00;4854.675;4854.675;4854.675;4854.675;0.0;stooq-resampled-1h
2026.04.21 17:00;4743.845;4743.845;4743.845;4743.845;0.0;stooq-resampled-1h
2026.04.21 18:00;4740.795;4740.795;4740.795;4740.795;0.0;stooq-resampled-1h
2026.04.21 19:00;4713.085;4713.085;4713.085;4713.085;0.0;stooq-resampled-1h
2026.04.21 20:00;4710.945;4710.945;4710.945;4710.945;0.0;stooq-resampled-1h
2026.04.22 02:00;4744.645;4744.645;4744.645;4744.645;0.0;stooq-resampled-1h
2026.04.22 03:00;4741.365;4741.365;4741.365;4741.365;0.0;stooq-resampled-1h
2026.04.22 04:00;4752.945;4752.945;4752.945;4752.945;0.0;stooq-resampled-1h
2026.04.22 05:00;4759.215;4759.215;4759.215;4759.215;0.0;stooq-resampled-1h
2026.04.22 10:00;4757.775;4757.775;4757.775;4757.775;0.0;stooq-resampled-1h
2026.04.22 11:00;4760.185;4760.185;4760.185;4760.185;0.0;stooq-resampled-1h
2026.04.22 12:00;4749.995;4749.995;4749.995;4749.995;0.0;stooq-resampled-1h
2026.04.22 13:00;4758.115;4758.115;4758.115;4758.115;0.0;stooq-resampled-1h
2026.04.22 14:00;4756.535;4756.535;4756.535;4756.535;0.0;stooq-resampled-1h
2026.04.22 15:00;4741.435;4741.435;4741.435;4741.435;0.0;stooq-resampled-1h
2026.04.22 17:00;4737.615;4737.615;4737.615;4737.615;0.0;stooq-resampled-1h
2026.04.22 18:00;4730.745;4731.165;4730.745;4731.165;0.0;stooq-resampled-1h
2026.04.22 19:00;4735.545;4735.545;4735.545;4735.545;0.0;stooq-resampled-1h
2026.04.22 20:00;4736.935;4736.935;4736.935;4736.935;0.0;stooq-resampled-1h
2026.04.23 03:00;4738.945;4738.945;4738.945;4738.945;0.0;stooq-resampled-1h
2026.04.23 04:00;4720.865;4720.865;4720.865;4720.865;0.0;stooq-resampled-1h
2026.04.23 05:00;4708.395;4708.395;4706.935;4706.935;0.0;stooq-resampled-1h
2026.04.23 06:00;4702.815;4702.815;4702.185;4702.185;0.0;stooq-resampled-1h
2026.04.23 07:00;4707.555;4707.555;4707.555;4707.555;0.0;stooq-resampled-1h
2026.04.23 08:00;4713.035;4713.035;4713.035;4713.035;0.0;stooq-resampled-1h
2026.04.23 09:00;4713.075;4713.075;4713.075;4713.075;0.0;stooq-resampled-1h
2026.04.23 10:00;4721.895;4721.895;4709.335;4709.335;0.0;stooq-resampled-1h
2026.04.23 11:00;4697.015;4697.015;4697.015;4697.015;0.0;stooq-resampled-1h
2026.04.23 17:00;4731.785;4731.785;4731.785;4731.785;0.0;stooq-resampled-1h
2026.04.23 18:00;4718.495;4718.495;4718.495;4718.495;0.0;stooq-resampled-1h
2026.04.23 19:00;4725.425;4725.425;4725.425;4725.425;0.0;stooq-resampled-1h
2026.04.23 20:00;4714.705;4714.705;4714.705;4714.705;0.0;stooq-resampled-1h
2026.04.24 02:00;4699.665;4699.665;4699.665;4699.665;0.0;stooq-resampled-1h
2026.04.24 03:00;4698.995;4698.995;4698.995;4698.995;0.0;stooq-resampled-1h
2026.04.24 04:00;4696.725;4696.725;4696.725;4696.725;0.0;stooq-resampled-1h
2026.04.24 05:00;4672.835;4672.835;4672.835;4672.835;0.0;stooq-resampled-1h
2026.04.24 07:00;4681.425;4681.425;4681.425;4681.425;0.0;stooq-resampled-1h
2026.04.24 08:00;4683.875;4683.875;4683.875;4683.875;0.0;stooq-resampled-1h
2026.04.24 09:00;4682.095;4682.095;4682.095;4682.095;0.0;stooq-resampled-1h
2026.04.24 10:00;4691.265;4691.265;4691.265;4691.265;0.0;stooq-resampled-1h
2026.04.24 11:00;4690.865;4690.865;4690.865;4690.865;0.0;stooq-resampled-1h
2026.04.24 13:00;4679.095;4708.385;4679.095;4704.115;0.0;stooq-resampled-1h
