Date;Open;High;Low;Close;Volume;Source
2026.04.24 02:50;4699.665;4699.665;4699.665;4699.665;0.0;stooq-resampled-5m
2026.04.24 03:00;4698.995;4698.995;4698.995;4698.995;0.0;stooq-resampled-5m
2026.04.24 04:00;4696.725;4696.725;4696.725;4696.725;0.0;stooq-resampled-5m
2026.04.24 05:00;4672.835;4672.835;4672.835;4672.835;0.0;stooq-resampled-5m
2026.04.24 07:50;4681.425;4681.425;4681.425;4681.425;0.0;stooq-resampled-5m
2026.04.24 08:00;4683.875;4683.875;4683.875;4683.875;0.0;stooq-resampled-5m
2026.04.24 09:15;4682.095;4682.095;4682.095;4682.095;0.0;stooq-resampled-5m
2026.04.24 10:25;4691.265;4691.265;4691.265;4691.265;0.0;stooq-resampled-5m
2026.04.24 11:00;4690.865;4690.865;4690.865;4690.865;0.0;stooq-resampled-5m
2026.04.24 13:00;4679.095;4679.095;4679.095;4679.095;0.0;stooq-resampled-5m
2026.04.24 13:40;4708.385;4708.385;4708.385;4708.385;0.0;stooq-resampled-5m
2026.04.24 13:45;4704.115;4704.115;4704.115;4704.115;0.0;stooq-resampled-5m
2026.04.24 14:00;4707.135;4707.135;4707.135;4707.135;0.0;stooq-resampled-5m
2026.04.24 14:05;4703.785;4703.785;4703.785;4703.785;0.0;stooq-resampled-5m
2026.04.24 14:30;4708.345;4708.345;4708.345;4708.345;0.0;stooq-resampled-5m
2026.04.24 14:40;4704.675;4704.675;4704.675;4704.675;0.0;stooq-resampled-5m
2026.04.24 14:45;4697.625;4697.625;4697.625;4697.625;0.0;stooq-resampled-5m
2026.04.24 15:00;4697.115;4697.115;4697.115;4697.115;0.0;stooq-resampled-5m
2026.04.24 16:00;4714.065;4714.065;4714.065;4714.065;0.0;stooq-resampled-5m
2026.04.24 17:45;4727.685;4727.685;4727.685;4727.685;0.0;stooq-resampled-5m
2026.04.24 17:55;4725.775;4725.775;4725.775;4725.775;0.0;stooq-resampled-5m
2026.04.24 18:00;4728.195;4728.195;4725.795;4725.795;0.0;stooq-resampled-5m
2026.04.24 19:00;4728.175;4728.175;4728.175;4728.175;0.0;stooq-resampled-5m
2026.04.24 19:25;4727.765;4727.765;4727.765;4727.765;0.0;stooq-resampled-5m
2026.04.24 20:00;4722.595;4722.595;4722.595;4722.595;0.0;stooq-resampled-5m
2026.04.24 20:10;4723.095;4723.095;4723.095;4723.095;0.0;stooq-resampled-5m
